TCGA-RP-A693	SKCM	B cells	0.0179	
TCGA-D3-A3C7	SKCM	B cells	0.0114	
TCGA-D3-A3C7	SKCM	B cells	0.0114	
TCGA-EE-A2GM	SKCM	B cells	0.0029	
TCGA-EE-A2GM	SKCM	B cells	0.0029	
TCGA-BF-A1PU	SKCM	B cells	0	
TCGA-BF-A1PU	SKCM	B cells	0	
TCGA-EE-A3J7	SKCM	B cells	0.0093	
TCGA-EE-A3J7	SKCM	B cells	0.0093	
TCGA-BF-AAP7	SKCM	B cells	0.0057	
TCGA-BF-AAP7	SKCM	B cells	0.0057	
TCGA-ER-A197	SKCM	B cells	0.0162	
TCGA-ER-A197	SKCM	B cells	0.0162	
TCGA-ER-A19E	SKCM	B cells	0.0227	
TCGA-ER-A19E	SKCM	B cells	0.0227	
TCGA-EE-A3J4	SKCM	B cells	0.0051	
TCGA-EE-A3J4	SKCM	B cells	0.0051	
TCGA-DA-A95Y	SKCM	B cells	0.0078	
TCGA-DA-A95Y	SKCM	B cells	0.0078	
TCGA-DA-A1HY	SKCM	B cells	0.0063	
TCGA-DA-A1HY	SKCM	B cells	0.0063	
TCGA-EE-A3JA	SKCM	B cells	0.0133	
TCGA-EE-A3JA	SKCM	B cells	0.0133	
TCGA-ER-A19A	SKCM	B cells	0.0157	
TCGA-ER-A19A	SKCM	B cells	0.0157	
TCGA-D3-A8GB	SKCM	B cells	0.0392	
TCGA-D3-A8GB	SKCM	B cells	0.0392	
TCGA-D3-A8GJ	SKCM	B cells	0.0105	
TCGA-D3-A8GJ	SKCM	B cells	0.0105	
TCGA-FW-A3I3	SKCM	B cells	0.0054	
TCGA-FW-A3I3	SKCM	B cells	0.0054	
TCGA-EE-A2MR	SKCM	B cells	0.1169	
TCGA-EE-A2MR	SKCM	B cells	0.1169	
TCGA-D3-A8GM	SKCM	B cells	0.0214	
TCGA-D3-A8GM	SKCM	B cells	0.0214	
TCGA-D3-A51G	SKCM	B cells	0.0108	
TCGA-D3-A51G	SKCM	B cells	0.0108	
TCGA-EB-A5SG	SKCM	B cells	0.02	
TCGA-EB-A5SG	SKCM	B cells	0.02	
TCGA-FS-A1YX	SKCM	B cells	0.0208	
TCGA-FS-A1YX	SKCM	B cells	0.0208	
TCGA-BF-A1PZ	SKCM	B cells	0.0032	
TCGA-BF-A1PZ	SKCM	B cells	0.0032	
TCGA-GF-A6C9	SKCM	B cells	0.1246	
TCGA-GF-A6C9	SKCM	B cells	0.1246	
TCGA-D3-A2JG	SKCM	B cells	0.003	
TCGA-D3-A2JG	SKCM	B cells	0.003	
TCGA-EE-A2MK	SKCM	B cells	0.0203	
TCGA-EE-A2MK	SKCM	B cells	0.0203	
TCGA-EE-A2GE	SKCM	B cells	0.0242	
TCGA-EE-A2GE	SKCM	B cells	0.0242	
TCGA-EE-A29A	SKCM	B cells	0.0131	
TCGA-EE-A29A	SKCM	B cells	0.0131	
TCGA-FS-A1ZW	SKCM	B cells	0.0611	
TCGA-FS-A1ZW	SKCM	B cells	0.0611	
TCGA-FR-A726	SKCM	B cells	0.0122	
TCGA-FR-A726	SKCM	B cells	0.0122	
TCGA-XV-A9VZ	SKCM	B cells	0.0036	
TCGA-XV-A9VZ	SKCM	B cells	0.0036	
TCGA-EE-A2MS	SKCM	B cells	0.0345	
TCGA-EE-A2MS	SKCM	B cells	0.0345	
TCGA-W3-AA21	SKCM	B cells	0.004	
TCGA-W3-AA21	SKCM	B cells	0.004	
TCGA-ER-A3ET	SKCM	B cells	0.0203	
TCGA-ER-A3ET	SKCM	B cells	0.0203	
TCGA-FS-A1ZP	SKCM	B cells	0.0239	
TCGA-FS-A1ZP	SKCM	B cells	0.0239	
TCGA-FS-A4F2	SKCM	B cells	0.0103	
TCGA-FS-A4F2	SKCM	B cells	0.0103	
TCGA-EB-A4IQ	SKCM	B cells	0.0093	
TCGA-EB-A4IQ	SKCM	B cells	0.0093	
TCGA-FS-A4F0	SKCM	B cells	0.0023	
TCGA-FS-A4F0	SKCM	B cells	0.0023	
TCGA-D9-A3Z1	SKCM	B cells	0.0155	
TCGA-D9-A3Z1	SKCM	B cells	0.0155	
TCGA-EB-A85I	SKCM	B cells	0.0045	
TCGA-EB-A85I	SKCM	B cells	0.0045	
TCGA-D3-A51H	SKCM	B cells	0.4691	
TCGA-D3-A51H	SKCM	B cells	0.4691	
TCGA-FW-A3TU	SKCM	B cells	0.0067	
TCGA-FW-A3TU	SKCM	B cells	0.0067	
TCGA-ER-A195	SKCM	B cells	0.0056	
TCGA-ER-A195	SKCM	B cells	0.0056	
TCGA-EB-A97M	SKCM	B cells	0.0014	
TCGA-EB-A97M	SKCM	B cells	0.0014	
TCGA-EB-A3XC	SKCM	B cells	0.0096	
TCGA-EB-A3XC	SKCM	B cells	0.0096	
TCGA-RP-A6K9	SKCM	B cells	0.005	
TCGA-RP-A6K9	SKCM	B cells	0.005	
TCGA-EB-A82C	SKCM	B cells	0.0034	
TCGA-EB-A82C	SKCM	B cells	0.0034	
TCGA-DA-A95W	SKCM	B cells	0.009	
TCGA-DA-A95W	SKCM	B cells	0.009	
TCGA-BF-A5EQ	SKCM	B cells	0.0191	
TCGA-BF-A5EQ	SKCM	B cells	0.0191	
TCGA-W3-AA1R	SKCM	B cells	0.008	
TCGA-W3-AA1R	SKCM	B cells	0.008	
TCGA-EE-A2MP	SKCM	B cells	0.0114	
TCGA-EE-A2MP	SKCM	B cells	0.0114	
TCGA-3N-A9WC	SKCM	B cells	0.0158	
TCGA-3N-A9WC	SKCM	B cells	0.0158	
TCGA-EB-A51B	SKCM	B cells	0.0077	
TCGA-EB-A51B	SKCM	B cells	0.0077	
TCGA-EB-A3XF	SKCM	B cells	0.0031	
TCGA-EB-A3XF	SKCM	B cells	0.0031	
TCGA-3N-A9WB	SKCM	B cells	0.0036	
TCGA-3N-A9WB	SKCM	B cells	0.0036	
TCGA-WE-A8ZR	SKCM	B cells	0.0149	
TCGA-WE-A8ZR	SKCM	B cells	0.0149	
TCGA-D9-A3Z3	SKCM	B cells	0.0708	
TCGA-D9-A3Z3	SKCM	B cells	0.0708	
TCGA-FS-A1ZT	SKCM	B cells	0.0288	
TCGA-FS-A1ZT	SKCM	B cells	0.0288	
TCGA-FS-A1YW	SKCM	B cells	0.0246	
TCGA-FS-A1YW	SKCM	B cells	0.0246	
TCGA-EE-A2A2	SKCM	B cells	0.0179	
TCGA-EE-A2A2	SKCM	B cells	0.0179	
TCGA-D3-A8GS	SKCM	B cells	0.0268	
TCGA-D3-A8GS	SKCM	B cells	0.0268	
TCGA-EE-A2M6	SKCM	B cells	0.0103	
TCGA-EE-A2M6	SKCM	B cells	0.0103	
TCGA-Z2-A8RT	SKCM	B cells	0.0226	
TCGA-Z2-A8RT	SKCM	B cells	0.0226	
TCGA-WE-A8ZT	SKCM	B cells	0.0325	
TCGA-WE-A8ZT	SKCM	B cells	0.0325	
TCGA-Z2-AA3V	SKCM	B cells	0.0182	
TCGA-Z2-AA3V	SKCM	B cells	0.0182	
TCGA-GN-A26A	SKCM	B cells	0.0029	
TCGA-GN-A26A	SKCM	B cells	0.0029	
TCGA-EE-A183	SKCM	B cells	0.084	
TCGA-EE-A183	SKCM	B cells	0.084	
TCGA-EB-A6R0	SKCM	B cells	0.0148	
TCGA-EB-A6R0	SKCM	B cells	0.0148	
TCGA-EB-A44R	SKCM	B cells	0.0187	
TCGA-EB-A44R	SKCM	B cells	0.0187	
TCGA-EE-A2GD	SKCM	B cells	0.0012	
TCGA-EE-A2GD	SKCM	B cells	0.0012	
TCGA-EE-A29S	SKCM	B cells	0.0058	
TCGA-EE-A29S	SKCM	B cells	0.0058	
TCGA-EE-A2M8	SKCM	B cells	0.0366	
TCGA-EE-A2M8	SKCM	B cells	0.0366	
TCGA-BF-AAP0	SKCM	B cells	0.0739	
TCGA-BF-AAP0	SKCM	B cells	0.0739	
TCGA-WE-A8ZY	SKCM	B cells	0.0153	
TCGA-WE-A8ZY	SKCM	B cells	0.0153	
TCGA-ER-A19L	SKCM	B cells	0	
TCGA-ER-A19L	SKCM	B cells	0	
TCGA-EE-A17X	SKCM	B cells	0.0106	
TCGA-EE-A17X	SKCM	B cells	0.0106	
TCGA-GN-A265	SKCM	B cells	0.0266	
TCGA-GN-A265	SKCM	B cells	0.0266	
TCGA-BF-A3DJ	SKCM	B cells	0.003	
TCGA-BF-A3DJ	SKCM	B cells	0.003	
TCGA-D3-A5GT	SKCM	B cells	0.005	
TCGA-D3-A5GT	SKCM	B cells	0.005	
TCGA-FR-A3YO	SKCM	B cells	0.0024	
TCGA-FR-A3YO	SKCM	B cells	0.0024	
TCGA-BF-A1Q0	SKCM	B cells	0	
TCGA-BF-A1Q0	SKCM	B cells	0	
TCGA-GN-A8LL	SKCM	B cells	0	
TCGA-GN-A8LL	SKCM	B cells	0	
TCGA-EB-A551	SKCM	B cells	0.028	
TCGA-EB-A551	SKCM	B cells	0.028	
TCGA-XV-A9W5	SKCM	B cells	0.0185	
TCGA-XV-A9W5	SKCM	B cells	0.0185	
TCGA-FS-A4FB	SKCM	B cells	0.0144	
TCGA-FS-A4FB	SKCM	B cells	0.0144	
TCGA-DA-A1IC	SKCM	B cells	0.0175	
TCGA-DA-A1IC	SKCM	B cells	0.0175	
TCGA-HR-A2OH	SKCM	B cells	0.0096	
TCGA-HR-A2OH	SKCM	B cells	0.0096	
TCGA-EB-A5UM	SKCM	B cells	0.0156	
TCGA-EB-A5UM	SKCM	B cells	0.0156	
TCGA-DA-A95Z	SKCM	B cells	0.0066	
TCGA-DA-A95Z	SKCM	B cells	0.0066	
TCGA-BF-AAP1	SKCM	B cells	0.0037	
TCGA-BF-AAP1	SKCM	B cells	0.0037	
TCGA-FR-A3R1	SKCM	B cells	0.0101	
TCGA-FR-A3R1	SKCM	B cells	0.0101	
TCGA-DA-A1I0	SKCM	B cells	0.0161	
TCGA-DA-A1I0	SKCM	B cells	0.0161	
TCGA-ER-A42K	SKCM	B cells	0.0296	
TCGA-ER-A42K	SKCM	B cells	0.0296	
TCGA-DA-A1I1	SKCM	B cells	0.012	
TCGA-DA-A1I1	SKCM	B cells	0.012	
TCGA-EE-A2MT	SKCM	B cells	0.0075	
TCGA-EE-A2MT	SKCM	B cells	0.0075	
TCGA-ER-A19O	SKCM	B cells	0.0209	
TCGA-ER-A19O	SKCM	B cells	0.0209	
TCGA-EE-A29Q	SKCM	B cells	0.0063	
TCGA-EE-A29Q	SKCM	B cells	0.0063	
TCGA-FS-A1Z0	SKCM	B cells	0.0186	
TCGA-FS-A1Z0	SKCM	B cells	0.0186	
TCGA-D3-A5GU	SKCM	B cells	0.0129	
TCGA-D3-A5GU	SKCM	B cells	0.0129	
TCGA-EB-A44P	SKCM	B cells	0.0103	
TCGA-EB-A44P	SKCM	B cells	0.0103	
TCGA-ER-A2NH	SKCM	B cells	0.0062	
TCGA-ER-A2NH	SKCM	B cells	0.0062	
TCGA-GN-A4U4	SKCM	B cells	0.009	
TCGA-GN-A4U4	SKCM	B cells	0.009	
TCGA-EE-A3JB	SKCM	B cells	0.0061	
TCGA-EE-A3JB	SKCM	B cells	0.0061	
TCGA-EB-A4OY	SKCM	B cells	0.0015	
TCGA-EB-A4OY	SKCM	B cells	0.0015	
TCGA-D3-A8GK	SKCM	B cells	0.0047	
TCGA-D3-A8GK	SKCM	B cells	0.0047	
TCGA-FS-A1ZB	SKCM	B cells	0.0086	
TCGA-FS-A1ZB	SKCM	B cells	0.0086	
